ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
201701;LFBD;LC;I;C;2;0;627;0,004;0,013;0,002;0,001
201701;LFBD;MC;I;A;55;1704;1707;0,026;0,081;0,011;0,004
201701;LFBD;MC;I;B;1227;134928;137354;1,062;4,301;0,251;0,169
201701;LFBD;MC;I;C;3;172;243;0,006;0,049;0,001;0,001
201701;LFBD;CC;M;B;989;136748;141687;1,044;5,202;0,227;0,166
201701;LFBD;CC;M;A;616;14541;14554;0,142;0,452;0,057;0,023
201701;LFBD;CC;M;B;831;90222;90222;0,676;2,664;0,190;0,107
201701;LFBD;CC;M;C;44;0;3060;0,082;0,438;0,047;0,013
201701;LFBO;LC;I;A;3;9;9;0,002;0,006;0,000;0,000
201701;LFBO;LC;I;C;6;0;1523;0,029;0,096;0,010;0,005
201701;LFBO;MC;I;A;315;10674;10675;0,135;0,433;0,081;0,021
201701;LFBO;MC;I;B;2648;243082;245318;2,310;9,155;0,626;0,367
201701;LFBO;MC;I;C;226;1661;36870;0,498;2,518;0,336;0,079
201701;LFBO;LC;O;C;4;468;1101;0,016;0,092;0,006;0,003
201701;LFBO;CC;M;A;35;0;1001;0,008;0,023;0,015;0,001
201701;LFBO;CC;M;B;1880;267991;275328;1,985;9,139;0,470;0,315
201701;LFBO;CC;M;A;835;34268;34269;0,277;0,924;0,167;0,044
201701;LFBO;CC;M;B;705;71903;72319;0,549;2,168;0,174;0,087
201701;LFBO;CC;M;C;124;0;18932;0,234;1,229;0,157;0,037
201701;LFLL;LC;I;B;10;1583;1583;0,012;0,041;0,002;0,002
201701;LFLL;LC;I;C;83;19857;28522;0,304;2,072;0,160;0,048
201701;LFLL;MC;I;A;1070;41560;41611;0,372;1,157;0,203;0,059
201701;LFLL;MC;I;B;3419;361146;366743;3,235;12,588;0,848;0,513
201701;LFLL;MC;I;C;114;384;22802;0,229;1,165;0,077;0,036
201701;LFLL;LC;O;C;8;2541;2541;0,026;0,152;0,008;0,004
201701;LFLL;CC;M;A;36;269;875;0,011;0,029;0,016;0,002
201701;LFLL;CC;M;B;524;54828;58936;0,421;1,710;0,115;0,067
201701;LFLL;CC;M;C;9;1270;1270;0,028;0,181;0,009;0,004
201701;LFLL;CC;M;A;1384;59247;59247;0,598;1,928;0,363;0,095
201701;LFLL;CC;M;B;1439;142906;142906;1,144;4,412;0,390;0,182
201701;LFLL;CC;M;C;58;0;3548;0,122;0,731;0,056;0,019
201701;LFML;LC;I;A;5;26;26;0,003;0,008;0,001;0,000
201701;LFML;LC;I;B;22;2676;2677;0,023;0,090;0,004;0,004
201701;LFML;LC;I;C;12;2222;2569;0,037;0,228;0,013;0,006
201701;LFML;MC;I;A;622;23131;24976;0,214;0,677;0,122;0,034
201701;LFML;MC;I;B;2749;286293;289104;2,675;10,640;0,619;0,425
201701;LFML;MC;I;C;143;965;19497;0,261;1,294;0,088;0,041
201701;LFML;LC;O;C;15;5160;5160;0,046;0,267;0,006;0,007
201701;LFML;CC;M;A;3;7;62;0,002;0,006;0,001;0,000
201701;LFML;CC;M;B;1056;126843;135002;1,134;4,884;0,308;0,180
201701;LFML;CC;M;C;52;3008;8892;0,117;0,722;0,013;0,019
201701;LFML;CC;M;A;1049;36240;37315;0,303;0,947;0,356;0,048
201701;LFML;CC;M;B;1070;93763;104104;1,012;3,902;0,217;0,161
201701;LFML;CC;M;C;49;0;90;0,101;0,514;0,061;0,016
201701;LFMN;LC;I;A;23;77;77;0,012;0,034;0,002;0,002
201701;LFMN;LC;I;B;2;7;7;0,001;0,004;0,000;0,000
201701;LFMN;LC;I;C;64;19750;25494;0,291;2,205;0,117;0,046
201701;LFMN;MC;I;A;2022;17322;17365;0,403;1,056;0,993;0,064
201701;LFMN;MC;I;B;2787;300094;301176;2,344;9,271;0,629;0,372
201701;LFMN;CC;M;A;36;10;711;0,009;0,031;0,016;0,001
201701;LFMN;CC;M;B;1484;215650;215822;1,544;6,697;0,348;0,245
201701;LFMN;CC;M;C;1;90;90;0,002;0,005;0,001;0,000
201701;LFMN;CC;M;A;1037;29301;29327;0,270;0,891;0,434;0,043
201701;LFMN;CC;M;B;639;66766;69064;0,541;2,152;0,121;0,086
